Geneid	HS20	HS21
ENSG00000219553	10	8
ENSG00000219559	0	0
ENSG00000219565	122	136
ENSG00000219575	0	0
ENSG00000219582	0	0
ENSG00000219592	2	2
ENSG00000219604	1	1
ENSG00000219607	296	693
ENSG00000219608	14	17
ENSG00000219619	0	0
ENSG00000219622	1	0
ENSG00000219626	299	468
ENSG00000219627	0	0
ENSG00000219642	183	258
ENSG00000219653	0	1
ENSG00000219665	170	206
ENSG00000219666	0	0
ENSG00000219669	0	0
ENSG00000219681	0	4
ENSG00000219682	10	10
ENSG00000219693	0	4
ENSG00000219699	0	0
ENSG00000219700	1	3
ENSG00000219702	2	2
ENSG00000219703	0	0
ENSG00000219712	16	17
ENSG00000219722	1	0
ENSG00000219736	0	0
ENSG00000219738	0	0
ENSG00000219747	4	5
ENSG00000219755	0	0
ENSG00000219757	0	0
ENSG00000219758	0	0
ENSG00000219770	0	0
ENSG00000219773	0	0
ENSG00000219776	0	0
ENSG00000219784	0	0
ENSG00000219790	1	3
ENSG00000219797	0	0
ENSG00000219806	0	0
ENSG00000219807	0	0
ENSG00000219814	1	1
ENSG00000219863	0	0
ENSG00000219867	0	0
ENSG00000219870	0	0
ENSG00000219881	57	84
ENSG00000219891	0	0
ENSG00000219902	6	10
ENSG00000219926	0	0
ENSG00000219928	17	14
ENSG00000219930	1	2
ENSG00000219932	0	0
ENSG00000219940	0	0
ENSG00000219941	0	0
ENSG00000219951	32	37
ENSG00000219986	0	0
ENSG00000219992	2	8
ENSG00000219993	1	0
ENSG00000220008	25	28
ENSG00000220030	0	0
ENSG00000220069	0	0
ENSG00000220076	0	0
ENSG00000220091	0	5
ENSG00000220105	0	1
ENSG00000220110	0	0
ENSG00000220113	0	0
ENSG00000220125	0	0
ENSG00000220130	0	0
ENSG00000220131	0	0
ENSG00000220132	0	0
ENSG00000220139	0	0
ENSG00000220154	2	1
ENSG00000220157	1	0
ENSG00000220161	0	0
ENSG00000220181	0	0
ENSG00000220184	3	8
ENSG00000220201	12	9
ENSG00000220204	0	0
ENSG00000220205	674	642
ENSG00000220212	0	0
ENSG00000220237	5	9
ENSG00000220240	0	0
ENSG00000220248	0	0
ENSG00000220256	0	0
ENSG00000220267	0	1
ENSG00000220291	0	0
ENSG00000220305	18	22
ENSG00000220311	0	0
ENSG00000220323	0	0
ENSG00000220326	0	0
ENSG00000220340	0	0
ENSG00000220343	0	0
ENSG00000220347	0	0
ENSG00000220349	9	5
ENSG00000220370	0	0
ENSG00000220377	0	0
ENSG00000220378	5	2
ENSG00000220392	26	33
ENSG00000220412	1	2
ENSG00000220418	2	1
ENSG00000220446	5	11
ENSG00000220447	0	0
ENSG00000220472	38	54
ENSG00000220483	0	0
ENSG00000220494	15	25
ENSG00000220505	0	0
ENSG00000220506	30	42
ENSG00000220514	0	0
ENSG00000220515	0	1
ENSG00000220517	2	9
ENSG00000220522	2	1
ENSG00000220537	0	0
ENSG00000220540	0	0
ENSG00000220541	0	0
ENSG00000220553	7	13
ENSG00000220556	1	0
ENSG00000220557	0	0
ENSG00000220563	0	0
ENSG00000220575	0	0
ENSG00000220581	1	0
ENSG00000220583	0	0
ENSG00000220585	0	1
ENSG00000220586	0	0
ENSG00000220598	0	0
ENSG00000220600	1	17
ENSG00000220614	6	6
ENSG00000220635	1	1
ENSG00000220643	7	11
ENSG00000220660	1	0
ENSG00000220666	0	1
ENSG00000220685	12	7
ENSG00000220694	1	2
ENSG00000220695	10	9
ENSG00000220702	1	1
ENSG00000220721	3	9
ENSG00000220725	0	0
ENSG00000220730	0	0
ENSG00000220733	0	0
ENSG00000220734	23	19
ENSG00000220739	8	4
ENSG00000220744	19	9
ENSG00000220745	0	0
ENSG00000220748	0	0
ENSG00000220749	12	20
ENSG00000220758	0	2
ENSG00000220771	4	1
ENSG00000220773	9	3
ENSG00000220785	0	0
ENSG00000220793	2	2
ENSG00000220804	0	0
ENSG00000220831	0	0
ENSG00000220842	36	36
ENSG00000220848	137	133
ENSG00000220867	6	24
ENSG00000220868	2	0
ENSG00000220871	3	6
ENSG00000220875	1	0
ENSG00000220884	575	727
ENSG00000220891	0	0
ENSG00000220908	0	0
ENSG00000220913	0	0
ENSG00000220918	0	0
ENSG00000220920	38	44
ENSG00000220924	0	0
ENSG00000220925	4	4
ENSG00000220937	5	5
ENSG00000220948	0	0
ENSG00000220949	0	0
ENSG00000220960	2	2
ENSG00000220986	0	0
ENSG00000220988	0	0
ENSG00000221015	0	1
ENSG00000221017	0	0
ENSG00000221023	0	0
ENSG00000221025	2	7
ENSG00000221028	0	0
ENSG00000221031	0	0
ENSG00000221033	2	6
ENSG00000221036	2	5
ENSG00000221038	2	3
ENSG00000221039	0	0
ENSG00000221040	0	0
ENSG00000221042	8	6
ENSG00000221043	0	0
ENSG00000221044	8	11
ENSG00000221046	0	0
ENSG00000221052	0	0
ENSG00000221055	0	0
ENSG00000221059	2	1
ENSG00000221060	0	0
ENSG00000221063	9	24
ENSG00000221065	0	0
ENSG00000221066	5	8
ENSG00000221081	0	0
ENSG00000221083	2	5
ENSG00000221091	2	3
ENSG00000221093	0	0
ENSG00000221102	29	22
ENSG00000221114	0	0
ENSG00000221116	0	0
ENSG00000221120	0	0
ENSG00000221125	0	0
ENSG00000221139	0	7
ENSG00000221148	0	0
ENSG00000221164	24	29
ENSG00000221176	0	0
ENSG00000221184	12	22
ENSG00000221187	0	0
ENSG00000221190	0	0
ENSG00000221200	0	0
ENSG00000221203	7	10
ENSG00000221206	0	0
ENSG00000221214	2	1
ENSG00000221216	6	5
ENSG00000221227	1	0
ENSG00000221230	5	4
ENSG00000221238	0	0
ENSG00000221240	1	1
ENSG00000221241	1	1
ENSG00000221245	3	9
ENSG00000221251	0	0
ENSG00000221255	0	0
ENSG00000221261	0	0
ENSG00000221263	0	0
ENSG00000221264	2	3
ENSG00000221265	5	5
ENSG00000221269	7	6
ENSG00000221273	0	0
ENSG00000221275	1	0
ENSG00000221287	0	0
ENSG00000221288	0	0
ENSG00000221296	2	1
ENSG00000221300	0	0
ENSG00000221303	2	1
ENSG00000221305	0	0
ENSG00000221325	5	13
ENSG00000221331	1	5
ENSG00000221332	1	3
ENSG00000221333	8	5
ENSG00000221340	22	9
ENSG00000221345	0	0
ENSG00000221348	0	0
ENSG00000221355	2	6
ENSG00000221363	2	7
ENSG00000221365	0	0
ENSG00000221369	1	1
ENSG00000221371	0	0
ENSG00000221375	3	1
ENSG00000221381	0	0
ENSG00000221387	0	0
ENSG00000221390	0	0
ENSG00000221393	0	0
ENSG00000221394	0	0
ENSG00000221398	0	0
ENSG00000221400	0	0
ENSG00000221406	5	7
ENSG00000221410	0	0
ENSG00000221411	0	0
ENSG00000221420	0	0
ENSG00000221421	0	0
ENSG00000221430	0	0
ENSG00000221436	0	0
ENSG00000221439	21	23
ENSG00000221440	0	2
ENSG00000221442	0	0
ENSG00000221445	2	1
ENSG00000221455	0	0
ENSG00000221456	0	0
ENSG00000221459	0	0
ENSG00000221461	0	0
ENSG00000221463	1	0
ENSG00000221464	0	5
ENSG00000221466	0	0
ENSG00000221468	0	0
ENSG00000221475	0	0
ENSG00000221476	0	1
ENSG00000221479	4	1
ENSG00000221491	0	1
ENSG00000221493	0	2
ENSG00000221494	0	0
ENSG00000221496	0	0
ENSG00000221498	0	0
ENSG00000221500	4	18
ENSG00000221502	0	0
ENSG00000221507	2	2
ENSG00000221510	1	0
ENSG00000221514	0	0
ENSG00000221518	13	17
ENSG00000221520	11	11
ENSG00000221525	0	0
ENSG00000221527	0	0
ENSG00000221533	0	0
ENSG00000221537	4	4
ENSG00000221539	8	4
ENSG00000221540	4	8
ENSG00000221545	4	4
ENSG00000221548	0	0
ENSG00000221552	3	6
ENSG00000221562	8	3
ENSG00000221563	0	0
ENSG00000221564	0	0
ENSG00000221571	3	2
ENSG00000221574	0	0
ENSG00000221583	0	0
ENSG00000221585	0	0
ENSG00000221586	0	0
ENSG00000221594	0	0
ENSG00000221598	1	1
ENSG00000221601	0	0
ENSG00000221603	0	0
ENSG00000221604	0	0
ENSG00000221611	0	1
ENSG00000221614	0	1
ENSG00000221616	0	0
ENSG00000221628	0	0
ENSG00000221630	0	0
ENSG00000221633	0	0
ENSG00000221634	2	8
ENSG00000221638	0	0
ENSG00000221639	20	25
ENSG00000221641	0	0
ENSG00000221643	28	27
ENSG00000221649	0	0
ENSG00000221650	3	1
ENSG00000221656	0	0
ENSG00000221662	0	5
ENSG00000221669	2	3
ENSG00000221673	0	0
ENSG00000221676	21	53
ENSG00000221680	0	4
ENSG00000221697	0	0
ENSG00000221698	2	2
ENSG00000221703	0	0
ENSG00000221705	0	0
ENSG00000221710	0	0
ENSG00000221711	0	0
ENSG00000221716	15	9
ENSG00000221719	0	0
ENSG00000221725	0	0
ENSG00000221737	0	0
ENSG00000221739	0	1
ENSG00000221740	5	9
ENSG00000221745	1	0
ENSG00000221750	0	0
ENSG00000221753	0	0
ENSG00000221754	0	0
ENSG00000221760	1	6
ENSG00000221763	0	0
ENSG00000221768	0	0
ENSG00000221771	0	0
ENSG00000221782	1	1
ENSG00000221783	0	1
ENSG00000221788	0	1
ENSG00000221792	0	0
ENSG00000221801	0	0
ENSG00000221803	0	0
ENSG00000221806	0	3
ENSG00000221808	5	4
ENSG00000221813	16	1
ENSG00000221817	90	91
ENSG00000221818	950	1312
ENSG00000221819	15	22
ENSG00000221821	45	56
ENSG00000221823	285	366
ENSG00000221826	17	12
ENSG00000221829	129	165
ENSG00000221836	34	3
ENSG00000221837	1	0
ENSG00000221838	202	260
ENSG00000221840	0	0
ENSG00000221843	153	185
ENSG00000221844	80	36
ENSG00000221845	0	0
ENSG00000221849	0	0
ENSG00000221852	0	0
ENSG00000221855	2	0
ENSG00000221857	0	0
ENSG00000221858	20	1
ENSG00000221859	1	3
ENSG00000221864	0	6
ENSG00000221866	1923	2042
ENSG00000221867	0	0
ENSG00000221869	842	1146
ENSG00000221874	0	0
ENSG00000221878	8	7
ENSG00000221879	4	4
ENSG00000221880	0	0
ENSG00000221882	8	0
ENSG00000221883	34	39
ENSG00000221886	255	316
ENSG00000221887	7	10
ENSG00000221888	1	0
ENSG00000221890	1173	1573
ENSG00000221891	0	0
ENSG00000221900	0	0
ENSG00000221909	174	212
ENSG00000221910	4	0
ENSG00000221914	923	1087
ENSG00000221916	7	6
ENSG00000221923	485	523
ENSG00000221926	259	294
ENSG00000221930	11	17
ENSG00000221931	1	0
ENSG00000221932	0	0
ENSG00000221933	3	0
ENSG00000221937	6	5
ENSG00000221938	11	2
ENSG00000221944	112	172
ENSG00000221946	10	14
ENSG00000221947	22	25
ENSG00000221949	83	92
ENSG00000221953	18	40
ENSG00000221954	0	0
ENSG00000221955	66	35
ENSG00000221957	0	0
ENSG00000221962	261	348
ENSG00000221963	966	1724
ENSG00000221968	1026	1052
ENSG00000221970	55	67
ENSG00000221971	0	2
ENSG00000221977	0	0
ENSG00000221978	2476	2995
ENSG00000221983	3033	3484
ENSG00000221986	2376	4163
ENSG00000221988	0	0
ENSG00000221989	9	1
ENSG00000221990	53	93
ENSG00000221994	151	205
ENSG00000221996	0	0
ENSG00000222000	0	0
ENSG00000222001	0	0
ENSG00000222004	7	8
ENSG00000222005	25	51
ENSG00000222007	19	35
ENSG00000222009	228	211
ENSG00000222011	212	227
ENSG00000222012	19	28
ENSG00000222014	5	18
ENSG00000222017	0	0
ENSG00000222018	0	0
ENSG00000222019	0	0
ENSG00000222020	21	20
ENSG00000222022	1	0
ENSG00000222024	76	93
ENSG00000222028	1	0
ENSG00000222030	1	0
ENSG00000222031	0	0
ENSG00000222032	1	3
ENSG00000222033	2	2
ENSG00000222035	1	1
ENSG00000222036	0	0
ENSG00000222037	0	0
ENSG00000222038	123	20
ENSG00000222041	187	123
ENSG00000222042	1	0
ENSG00000222043	18	11
ENSG00000222044	8	12
ENSG00000222046	106	136
ENSG00000222047	2	0
ENSG00000222051	2	5
ENSG00000222054	0	0
ENSG00000222057	0	1
ENSG00000222067	0	0
ENSG00000222068	13	15
ENSG00000222069	5	7
ENSG00000222071	0	1
ENSG00000222072	0	0
ENSG00000222076	0	0
ENSG00000222078	6	4
ENSG00000222087	0	0
ENSG00000222092	2	4
ENSG00000222094	1	2
ENSG00000222095	0	0
ENSG00000222099	0	0
ENSG00000222102	2	0
ENSG00000222107	0	0
ENSG00000222108	13	29
ENSG00000222111	0	0
ENSG00000222112	68	97
ENSG00000222114	0	0
ENSG00000222118	0	0
ENSG00000222122	0	0
ENSG00000222123	1	5
ENSG00000222126	0	0
ENSG00000222129	0	1
ENSG00000222139	0	0
ENSG00000222145	3	9
ENSG00000222146	0	0
ENSG00000222148	0	0
ENSG00000222150	0	0
ENSG00000222154	0	0
ENSG00000222160	0	0
ENSG00000222162	3	3
ENSG00000222164	2	8
ENSG00000222170	0	0
ENSG00000222174	0	0
ENSG00000222177	4	6
ENSG00000222178	0	0
ENSG00000222179	1	6
ENSG00000222182	4	6
ENSG00000222185	0	0
ENSG00000222202	1	2
ENSG00000222205	0	0
ENSG00000222206	0	0
ENSG00000222207	0	0
ENSG00000222208	3	9
ENSG00000222209	0	0
ENSG00000222210	0	0
ENSG00000222213	1	1
ENSG00000222220	0	1
ENSG00000222222	0	1
ENSG00000222224	2	4
ENSG00000222225	0	0
ENSG00000222230	1	0
ENSG00000222231	0	0
ENSG00000222232	0	0
ENSG00000222236	0	0
ENSG00000222238	0	0
ENSG00000222240	0	0
ENSG00000222244	0	0
ENSG00000222246	0	0
ENSG00000222248	0	0
ENSG00000222249	0	2
ENSG00000222251	1	2
ENSG00000222255	4	11
ENSG00000222257	0	0
ENSG00000222259	0	0
ENSG00000222266	2	2
ENSG00000222267	1	7
ENSG00000222268	0	1
ENSG00000222276	1	1
ENSG00000222281	0	0
ENSG00000222282	5	2
ENSG00000222285	0	0
ENSG00000222287	5	5
ENSG00000222293	0	1
ENSG00000222297	3	1
ENSG00000222300	0	0
ENSG00000222302	0	0
ENSG00000222303	0	2
ENSG00000222305	0	1
ENSG00000222308	0	1
ENSG00000222312	0	0
ENSG00000222313	0	0
ENSG00000222314	0	0
ENSG00000222317	2	6
ENSG00000222320	2	4
ENSG00000222321	0	0
ENSG00000222327	0	1
ENSG00000222328	0	0
ENSG00000222329	0	0
ENSG00000222335	1	0
ENSG00000222337	1	0
ENSG00000222338	0	0
ENSG00000222343	2	0
ENSG00000222344	2	10
ENSG00000222345	4	3
ENSG00000222346	7	4
ENSG00000222351	2	9
ENSG00000222352	0	0
ENSG00000222355	0	0
ENSG00000222356	0	0
ENSG00000222357	0	0
ENSG00000222359	0	0
ENSG00000222361	0	0
ENSG00000222363	0	2
ENSG00000222365	0	1
ENSG00000222370	0	0
ENSG00000222371	1	3
ENSG00000222375	0	0
ENSG00000222376	0	0
ENSG00000222378	8	7
ENSG00000222383	12	11
ENSG00000222385	8	14
ENSG00000222386	0	1
ENSG00000222389	3	8
ENSG00000222394	0	0
ENSG00000222395	3	5
ENSG00000222397	0	0
ENSG00000222398	0	0
ENSG00000222399	0	0
ENSG00000222404	0	0
ENSG00000222405	0	0
ENSG00000222407	1	0
ENSG00000222412	1	0
ENSG00000222413	4	8
ENSG00000222414	3	1
ENSG00000222416	0	0
ENSG00000222418	2	0
ENSG00000222419	1	0
ENSG00000222421	17	16
ENSG00000222426	0	0
ENSG00000222427	0	1
ENSG00000222428	0	0
ENSG00000222429	3	0
ENSG00000222430	4	7
ENSG00000222431	7	6
ENSG00000222432	0	5
ENSG00000222436	0	0
ENSG00000222438	0	0
ENSG00000222439	0	0
ENSG00000222440	0	0
ENSG00000222445	16	13
ENSG00000222448	2	13
ENSG00000222449	3	7
ENSG00000222451	0	4
ENSG00000222452	0	0
ENSG00000222455	40	39
ENSG00000222457	0	0
ENSG00000222459	0	0
ENSG00000222460	56	55
ENSG00000222465	0	0
ENSG00000222467	8	7
ENSG00000222468	0	0
ENSG00000222472	0	0
ENSG00000222477	0	1
ENSG00000222486	0	0
ENSG00000222488	0	0
ENSG00000222489	357	403
ENSG00000222490	0	0
ENSG00000222496	0	0
ENSG00000222499	0	0
ENSG00000222500	0	2
ENSG00000222501	0	0
ENSG00000222503	12	6
ENSG00000222506	3	4
ENSG00000222509	0	0
ENSG00000222511	1	0
ENSG00000222514	0	0
ENSG00000222515	4	7
ENSG00000222520	0	0
ENSG00000222522	1	1
ENSG00000222524	0	0
ENSG00000222529	1	0
ENSG00000222532	0	0
ENSG00000222533	3	1
ENSG00000222536	0	2
ENSG00000222543	2	0
ENSG00000222544	0	0
ENSG00000222546	0	0
ENSG00000222552	0	0
ENSG00000222558	0	0
ENSG00000222560	0	0
ENSG00000222561	0	0
ENSG00000222574	0	0
ENSG00000222578	2	0
ENSG00000222579	0	0
ENSG00000222581	0	0
ENSG00000222582	0	0
ENSG00000222583	0	0
ENSG00000222585	6	9
ENSG00000222588	1	3
ENSG00000222589	1	0
ENSG00000222592	0	0
ENSG00000222594	14	24
ENSG00000222598	0	0
ENSG00000222601	1	1
ENSG00000222604	0	3
ENSG00000222607	1	2
ENSG00000222608	0	0
ENSG00000222609	0	1
ENSG00000222610	2	5
ENSG00000222612	0	0
ENSG00000222613	0	0
ENSG00000222614	0	0
ENSG00000222616	0	0
ENSG00000222617	0	0
ENSG00000222623	0	0
ENSG00000222624	2	1
ENSG00000222626	0	0
ENSG00000222627	1	3
ENSG00000222629	1	5
ENSG00000222630	0	0
ENSG00000222635	1	0
ENSG00000222636	0	0
ENSG00000222640	6	4
ENSG00000222644	0	0
ENSG00000222649	0	0
ENSG00000222650	0	0
ENSG00000222652	0	0
ENSG00000222658	0	0
ENSG00000222659	0	0
ENSG00000222663	0	1
ENSG00000222664	0	0
ENSG00000222666	0	0
ENSG00000222667	0	0
ENSG00000222675	0	3
ENSG00000222678	0	1
ENSG00000222679	2	2
ENSG00000222682	0	0
ENSG00000222685	0	0
ENSG00000222686	2	2
ENSG00000222691	0	3
ENSG00000222693	0	0
ENSG00000222698	0	0
ENSG00000222701	0	0
ENSG00000222704	0	0
ENSG00000222705	0	1
ENSG00000222706	3	13
ENSG00000222713	0	0
ENSG00000222714	2	2
ENSG00000222715	0	0
ENSG00000222721	0	0
ENSG00000222724	1	2
ENSG00000222726	3	0
ENSG00000222727	0	0
ENSG00000222733	0	0
ENSG00000222736	0	0
ENSG00000222740	0	0
ENSG00000222741	1	1
ENSG00000222743	5	5
ENSG00000222744	1	0
ENSG00000222747	1	3
ENSG00000222750	0	0
ENSG00000222755	0	0
ENSG00000222760	1	1
ENSG00000222761	0	0
ENSG00000222764	0	0
ENSG00000222765	0	0
ENSG00000222767	0	2
ENSG00000222774	0	0
ENSG00000222777	0	1
ENSG00000222778	0	1
ENSG00000222783	0	0
ENSG00000222784	0	0
ENSG00000222788	5	7
ENSG00000222790	0	1
ENSG00000222791	0	0
ENSG00000222792	0	0
ENSG00000222795	0	0
ENSG00000222796	0	0
ENSG00000222800	0	0
ENSG00000222806	0	0
ENSG00000222808	24	28
ENSG00000222810	1	4
ENSG00000222821	0	0
ENSG00000222826	0	0
ENSG00000222831	4	7
ENSG00000222832	0	1
ENSG00000222835	0	0
ENSG00000222838	0	0
ENSG00000222842	0	0
ENSG00000222844	0	5
ENSG00000222845	4	4
ENSG00000222849	0	0
ENSG00000222852	1	2
ENSG00000222854	0	0
ENSG00000222858	5	7
ENSG00000222859	0	0
ENSG00000222862	0	2
ENSG00000222869	0	1
ENSG00000222870	1	0
ENSG00000222872	4	6
ENSG00000222874	0	0
ENSG00000222880	1	12
ENSG00000222881	0	0
ENSG00000222883	0	0
ENSG00000222889	5	5
ENSG00000222890	1	0
ENSG00000222895	0	0
ENSG00000222898	14	23
ENSG00000222909	0	0
ENSG00000222915	9	10
ENSG00000222920	0	0
ENSG00000222921	7	11
ENSG00000222922	20	59
ENSG00000222923	0	0
ENSG00000222924	0	0
ENSG00000222931	0	0
ENSG00000222932	0	3
ENSG00000222934	0	0
ENSG00000222937	0	0
ENSG00000222940	0	1
ENSG00000222941	0	0
ENSG00000222942	1	0
ENSG00000222950	0	0
ENSG00000222952	0	1
ENSG00000222955	0	0
ENSG00000222958	2	2
ENSG00000222960	4	13
ENSG00000222966	0	0
ENSG00000222969	2	0
ENSG00000222971	0	0
ENSG00000222972	0	1
ENSG00000222973	6	13
ENSG00000222974	0	5
ENSG00000222976	0	8
ENSG00000222979	0	0
ENSG00000222982	0	0
ENSG00000222983	0	0
ENSG00000222985	0	0
ENSG00000222986	3	2
ENSG00000222987	0	0
ENSG00000222990	20	27
ENSG00000222997	0	0
ENSG00000222998	0	1
ENSG00000223001	0	0
ENSG00000223003	0	0
ENSG00000223004	0	0
ENSG00000223006	2	1
ENSG00000223007	0	0
ENSG00000223012	5	7
ENSG00000223013	2	0
ENSG00000223015	0	0
ENSG00000223019	0	0
ENSG00000223023	0	0
ENSG00000223024	0	0
ENSG00000223026	0	0
ENSG00000223027	4	6
ENSG00000223037	0	0
ENSG00000223039	9	5
ENSG00000223040	0	0
ENSG00000223042	16	6
ENSG00000223044	12	11
ENSG00000223046	0	0
ENSG00000223047	0	0
ENSG00000223056	10	9
ENSG00000223060	0	3
ENSG00000223062	1	2
ENSG00000223064	0	0
ENSG00000223075	2	1
ENSG00000223076	0	0
ENSG00000223078	0	0
ENSG00000223080	0	0
ENSG00000223086	0	0
ENSG00000223087	0	1
ENSG00000223088	0	0
ENSG00000223092	1	0
ENSG00000223096	0	0
ENSG00000223107	2	4
ENSG00000223109	0	0
ENSG00000223113	3	2
ENSG00000223117	7	4
ENSG00000223118	0	0
ENSG00000223120	0	0
ENSG00000223125	0	0
ENSG00000223126	0	4
ENSG00000223128	0	0
ENSG00000223131	3	7
ENSG00000223136	0	0
ENSG00000223138	2	2
ENSG00000223142	0	0
ENSG00000223145	4	1
ENSG00000223152	1	0
ENSG00000223156	4	0
ENSG00000223158	0	0
ENSG00000223162	3	0
ENSG00000223168	0	0
ENSG00000223169	1	1
ENSG00000223174	0	0
ENSG00000223175	3	6
ENSG00000223177	1	3
ENSG00000223179	0	0
ENSG00000223181	0	2
ENSG00000223188	14	6
ENSG00000223189	1	2
ENSG00000223190	0	2
ENSG00000223191	1	0
ENSG00000223197	0	0
ENSG00000223198	4	0
ENSG00000223202	2	1
ENSG00000223203	0	0
ENSG00000223208	0	0
ENSG00000223212	1	0
ENSG00000223215	0	0
ENSG00000223217	0	0
ENSG00000223220	0	1
ENSG00000223223	0	0
ENSG00000223224	7	12
ENSG00000223225	0	0
ENSG00000223229	0	0
ENSG00000223238	5	0
ENSG00000223245	1	2
ENSG00000223247	6	6
ENSG00000223254	3	6
ENSG00000223256	0	0
ENSG00000223258	0	0
ENSG00000223259	0	1
ENSG00000223260	0	0
ENSG00000223262	1	0
ENSG00000223263	2	5
ENSG00000223265	0	0
ENSG00000223269	0	0
ENSG00000223271	1	0
ENSG00000223273	1	0
ENSG00000223274	0	0
ENSG00000223280	3	8
ENSG00000223281	0	4
ENSG00000223282	0	0
ENSG00000223284	0	0
ENSG00000223287	0	0
ENSG00000223290	0	0
ENSG00000223293	0	0
ENSG00000223294	0	0
ENSG00000223298	1	0
ENSG00000223299	0	0
ENSG00000223300	3	2
ENSG00000223302	5	9
ENSG00000223305	4	11
ENSG00000223306	0	0
ENSG00000223308	0	0
ENSG00000223309	0	0
ENSG00000223313	0	2
ENSG00000223315	0	0
ENSG00000223318	0	0
ENSG00000223321	0	2
ENSG00000223324	5	8
ENSG00000223327	0	0
ENSG00000223330	0	0
ENSG00000223335	0	0
ENSG00000223336	3	2
ENSG00000223341	0	0
ENSG00000223342	1	1
ENSG00000223343	6	7
ENSG00000223344	0	0
ENSG00000223345	0	0
ENSG00000223349	18	4
ENSG00000223350	0	0
ENSG00000223351	1	2
ENSG00000223353	0	0
ENSG00000223356	12	17
ENSG00000223358	0	1
ENSG00000223360	2	2
ENSG00000223361	1	0
ENSG00000223362	0	0
ENSG00000223368	0	0
ENSG00000223373	3	5
ENSG00000223374	23	28
ENSG00000223375	1	3
ENSG00000223377	0	0
ENSG00000223379	0	0
ENSG00000223381	0	0
ENSG00000223382	4	4
ENSG00000223383	0	0
ENSG00000223387	6	7
ENSG00000223389	0	2
ENSG00000223390	7	11
ENSG00000223391	0	0
ENSG00000223392	0	0
ENSG00000223393	14	10
ENSG00000223394	0	0
ENSG00000223395	0	0
ENSG00000223396	90	86
ENSG00000223398	0	0
ENSG00000223400	0	0
ENSG00000223402	0	0
ENSG00000223403	40	81
ENSG00000223404	0	0
ENSG00000223406	0	0
ENSG00000223407	0	0
ENSG00000223409	66	56
ENSG00000223410	0	0
ENSG00000223416	0	5
ENSG00000223417	0	0
ENSG00000223418	1	0
ENSG00000223419	0	0
ENSG00000223421	0	0
ENSG00000223422	0	0
ENSG00000223427	1	0
ENSG00000223428	4	3
ENSG00000223429	23	31
ENSG00000223430	4	6
ENSG00000223431	2	5
ENSG00000223432	0	0
ENSG00000223433	0	0
ENSG00000223436	20	18
ENSG00000223437	0	0
ENSG00000223438	0	0
ENSG00000223440	0	0
ENSG00000223442	25	36
ENSG00000223443	35	26
ENSG00000223445	0	0
ENSG00000223446	1	1
ENSG00000223450	34	28
ENSG00000223452	0	0
ENSG00000223455	0	0
ENSG00000223457	0	0
ENSG00000223458	3	2
ENSG00000223459	38	49
ENSG00000223460	8	15
ENSG00000223461	17	30
ENSG00000223462	14	16
ENSG00000223466	0	4
ENSG00000223467	1	0
ENSG00000223469	0	0
ENSG00000223470	0	0
ENSG00000223475	0	3
ENSG00000223476	9	14
ENSG00000223478	21	23
ENSG00000223479	0	0
ENSG00000223482	696	837
ENSG00000223484	0	0
ENSG00000223485	5	3
ENSG00000223486	14	7
ENSG00000223487	0	0
ENSG00000223488	0	0
ENSG00000223489	0	0
ENSG00000223490	0	0
ENSG00000223492	16	12
ENSG00000223495	0	0
ENSG00000223496	830	824
ENSG00000223497	0	0
ENSG00000223498	0	0
ENSG00000223500	26	45
ENSG00000223501	0	0
ENSG00000223502	8	10
ENSG00000223503	9	17
ENSG00000223504	2	0
ENSG00000223505	12	20
ENSG00000223506	0	0
ENSG00000223508	94	114
ENSG00000223509	12	29
ENSG00000223510	9	19
ENSG00000223511	0	0
ENSG00000223513	4	4
ENSG00000223514	0	0
ENSG00000223516	2	0
ENSG00000223517	0	0
ENSG00000223518	23	24
ENSG00000223519	65	78
ENSG00000223522	149	183
ENSG00000223523	4	1
ENSG00000223525	57	85
ENSG00000223528	44	50
ENSG00000223529	0	0
ENSG00000223530	0	0
ENSG00000223534	5	11
ENSG00000223536	0	0
ENSG00000223537	4	2
ENSG00000223538	0	0
ENSG00000223539	0	0
ENSG00000223540	0	0
ENSG00000223542	20	33
ENSG00000223543	0	0
ENSG00000223544	0	0
ENSG00000223546	327	417
ENSG00000223547	471	544
ENSG00000223548	0	4
ENSG00000223549	34	25
ENSG00000223550	0	0
ENSG00000223551	8	14
ENSG00000223552	3	2
ENSG00000223553	0	0
ENSG00000223554	0	0
ENSG00000223555	0	0
ENSG00000223558	7	6
ENSG00000223559	16	13
ENSG00000223561	327	381
ENSG00000223563	3	10
ENSG00000223564	0	0
ENSG00000223565	0	0
ENSG00000223566	0	0
ENSG00000223568	0	0
ENSG00000223569	0	0
ENSG00000223570	0	1
ENSG00000223571	0	0
ENSG00000223572	2	6
ENSG00000223573	6	10
ENSG00000223574	0	0
ENSG00000223575	13	17
ENSG00000223576	15	19
ENSG00000223581	0	0
ENSG00000223583	20	17
ENSG00000223584	38	83
ENSG00000223586	4	10
ENSG00000223587	0	0
ENSG00000223589	1	1
ENSG00000223591	0	0
ENSG00000223592	0	0
ENSG00000223593	2	0
ENSG00000223595	0	1
ENSG00000223597	0	0
ENSG00000223598	3	4
ENSG00000223599	0	1
